,satisfaction_score,customer_status,cltv,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,population,latitude,longitude,gender,age,married,number_of_dependents
1766,3,1,4849,0,3,Offer E,True,48.84,False,DSL,41,False,False,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,43.3,123.65,0.0,0,146.52,24977,34.43987,-118.644609,Male,23,False,0
1879,3,1,3074,0,10,None,True,43.26,True,Fiber Optic,21,False,True,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,94.85,953.45,0.0,0,432.59999999999997,2771,34.659579,-118.584212,Female,34,False,0
3483,4,0,4778,9,54,Offer B,False,0.0,False,Cable,9,False,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,30.4,1621.35,0.0,0,0.0,14852,33.830431,-118.074071,Male,45,True,0
1560,1,1,2363,0,8,Offer E,True,19.68,True,Fiber Optic,41,True,False,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,103.35,847.3,0.0,0,157.44,1766,36.488056,-120.407691,Female,26,False,0
5563,3,0,2519,4,26,None,False,0.0,False,DSL,51,True,False,True,False,False,False,False,True,One Year,False,Credit Card,35.4,978.6,0.0,0,0.0,43712,32.770393,-115.60915,Female,24,True,0
1210,2,1,3556,0,1,None,True,38.44,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.55,19.55,0.0,0,38.44,47224,32.961064,-117.134917,Male,27,False,0
4108,3,0,5137,2,66,None,True,7.61,False,DSL,10,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,85.9,5595.3,0.0,0,502.26000000000005,3256,37.249377,-120.249581,Male,42,True,0
4873,5,0,4808,1,18,Offer D,True,45.18,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,19.8,342.3,0.0,0,813.24,407,36.624641,-121.647195,Male,39,True,3
1538,1,1,5543,1,53,Offer B,True,31.24,True,Fiber Optic,73,True,False,True,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,93.9,5029.2,0.0,0,1655.72,12741,34.457541,-119.631072,Male,27,True,0
2554,4,0,3990,3,16,Offer D,True,45.54,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,20.4,321.4,0.0,0,728.64,23984,34.110444,-118.156957,Female,59,True,2
2792,5,0,2026,1,46,None,True,18.45,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,24.9,1174.8,0.0,0,848.6999999999999,31428,33.786738,-117.982564,Male,56,True,0
3897,3,0,4949,1,72,None,True,22.78,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,20.35,1354.4,0.0,0,1640.16,16346,36.757345,-119.818274,Male,24,True,1
4136,4,0,2562,7,12,Offer D,False,0.0,False,DSL,73,False,True,False,True,False,False,False,True,Month-to-Month,False,Mailed Check,35.5,432.25,0.0,0,0.0,13485,38.965804,-122.631779,Male,19,True,3
5423,4,0,2680,3,46,None,True,46.71,False,Cable,41,True,True,True,True,False,False,False,True,Two Year,False,Credit Card,65.65,3047.15,0.0,0,2148.66,38902,33.797638,-118.11662,Male,23,True,0
5780,3,0,6338,0,53,None,True,18.81,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.85,1049.6,0.0,0,996.93,5635,36.625792,-119.672483,Female,62,False,0
5935,5,0,4418,0,41,None,True,38.94,False,DSL,28,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,45.2,1841.9,0.0,0,1596.54,781,37.921137,-122.657562,Female,58,False,3
1291,3,1,3533,0,2,Offer E,True,17.33,False,Fiber Optic,14,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,80.95,171.15,0.0,0,34.66,857,37.114335,-122.237162,Male,51,False,0
2,2,1,3179,0,18,Offer D,True,11.33,True,Fiber Optic,52,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,95.45,1752.55,45.61,0,203.94,47534,34.108833,-118.229715,Male,71,False,3
607,5,0,6418,2,68,None,True,40.55,False,DSL,20,False,True,True,True,False,False,False,True,One Year,True,Bank Withdrawal,60.65,3975.9,0.0,0,2757.3999999999996,734,40.913192,-123.06597,Female,78,True,0
4618,4,0,2754,0,25,Offer C,False,0.0,False,Cable,75,True,False,False,True,False,False,False,True,Two Year,False,Bank Withdrawal,35.05,844.45,0.0,0,0.0,2182,34.341737,-116.539416,Female,32,False,3
309,1,1,5030,0,28,Offer C,True,9.67,True,Fiber Optic,28,False,True,True,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,106.15,3152.5,0.0,0,270.76,4231,40.497441,-121.827524,Female,75,False,0
6031,5,0,4943,0,13,Offer D,False,0.0,False,Cable,16,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,25.15,331.85,48.59,0,0.0,176,39.710591,-123.682799,Male,37,False,0
246,2,1,3711,1,41,Offer B,True,45.04,True,Cable,29,False,True,True,True,True,True,False,True,One Year,True,Bank Withdrawal,111.95,4534.9,0.0,0,1846.6399999999999,44117,33.766004,-117.786763,Male,66,True,0
2000,3,1,4254,0,69,None,True,2.52,False,Fiber Optic,24,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,104.05,7262.0,0.0,0,173.88,213,38.375325,-121.507935,Male,50,False,0
31,2,1,5597,0,52,None,False,0.0,False,DSL,18,False,True,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,49.15,2550.9,0.0,30,0.0,46171,33.507255,-117.029473,Male,76,False,0
5041,5,0,6186,0,60,None,True,35.47,True,Fiber Optic,51,False,True,True,False,True,True,True,False,Two Year,False,Bank Withdrawal,104.7,6333.8,0.0,150,2128.2,40611,38.033219,-121.297433,Female,23,False,0
5890,5,0,2616,0,4,Offer E,True,38.97,True,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,25.45,84.2,0.0,0,155.88,26240,37.676249,-122.132415,Female,20,False,3
6091,3,0,5044,7,71,None,True,29.78,True,Fiber Optic,22,False,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,109.25,7707.7,0.0,0,2114.38,259,40.170357,-123.417298,Female,32,True,0
3115,5,0,2454,0,41,Offer B,False,0.0,False,Cable,21,False,True,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,40.35,1677.85,0.0,0,0.0,4264,38.071327,-120.632221,Female,59,False,0
2904,3,0,2506,4,24,None,True,31.62,True,DSL,12,True,True,False,False,True,True,True,False,One Year,False,Bank Withdrawal,78.4,1832.4,0.0,130,758.88,19391,37.100948,-120.270136,Female,54,True,0
1874,1,1,3228,0,14,None,True,36.25,False,Fiber Optic,52,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,71.0,914.0,0.0,0,507.5,7918,35.536115,-120.739231,Female,27,False,0
519,4,0,3906,6,28,Offer C,True,45.67,True,Fiber Optic,8,False,True,True,True,True,True,False,True,One Year,True,Bank Withdrawal,110.85,3204.4,0.0,0,1278.76,54548,33.712036,-117.950113,Female,76,True,0
3737,4,0,2855,0,33,None,False,0.0,False,DSL,30,False,True,False,False,True,False,False,True,One Year,True,Bank Withdrawal,39.1,1309.0,0.0,0,0.0,62634,33.714829,-117.872941,Male,62,False,0
2202,3,1,4109,0,5,Offer E,True,34.49,True,Fiber Optic,46,False,False,False,False,True,False,True,True,Month-to-Month,True,Bank Withdrawal,85.2,474.8,0.0,0,172.45000000000002,33878,34.102119,-117.815532,Female,26,False,0
2313,1,1,3704,0,1,Offer E,False,0.0,False,Cable,19,False,True,False,True,False,True,True,True,Month-to-Month,True,Mailed Check,44.65,44.65,0.0,0,0.0,3600,39.043387,-121.409837,Male,49,False,0
698,3,0,2939,0,8,None,True,42.53,False,Fiber Optic,6,False,False,False,False,False,False,False,True,Two Year,True,Credit Card,69.95,562.7,0.0,0,340.24,32368,37.499411,-122.196318,Male,67,False,0
3624,5,0,2600,0,7,None,True,9.43,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.45,165.35,0.0,0,66.00999999999999,24659,33.674583,-114.71612,Male,29,False,0
441,1,1,5365,1,32,None,True,2.08,False,Fiber Optic,25,False,False,False,False,False,True,True,True,Month-to-Month,True,Credit Card,80.3,2483.05,0.0,0,66.56,42526,34.214054,-118.88109,Male,71,True,0
1307,2,1,3025,0,15,Offer D,True,45.92,False,Fiber Optic,12,False,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,101.35,1553.95,0.0,0,688.8000000000001,167,37.818589,-120.256995,Male,42,False,0
4004,3,0,5394,9,71,Offer A,True,22.83,False,DSL,53,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,85.45,6029.9,0.0,0,1620.9299999999998,15882,37.890274,-122.295192,Male,35,True,3
725,5,0,4738,0,33,Offer C,True,12.75,True,Fiber Optic,19,False,True,True,False,True,True,False,True,Two Year,True,Bank Withdrawal,105.35,3465.05,0.0,0,420.75,3002,39.141934,-122.770679,Female,73,False,2
1311,3,1,2548,0,1,Offer E,True,1.84,True,Fiber Optic,76,False,False,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,74.9,74.9,0.0,0,1.84,10226,37.526791,-119.99437,Male,26,False,0
1648,1,1,2681,0,48,None,True,33.91,False,DSL,13,True,False,True,True,False,False,False,True,One Year,True,Credit Card,60.35,2896.4,0.0,0,1627.6799999999998,22250,38.439696,-122.668817,Female,51,False,0
2589,5,0,4451,0,12,Offer D,True,16.72,False,None,0,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,19.35,219.35,0.0,0,200.64,22085,34.147149,-118.463365,Female,53,False,0
265,2,1,5863,7,43,Offer B,True,8.75,True,Fiber Optic,13,True,False,True,True,True,True,False,True,One Year,True,Credit Card,109.55,4830.25,0.0,0,376.25,18650,37.990118,-122.012188,Female,74,True,0
2873,4,0,5750,1,27,None,True,18.74,True,Fiber Optic,59,False,False,True,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,90.15,2423.4,0.0,0,505.97999999999996,2687,35.303926,-120.256567,Female,25,True,0
6089,5,0,4924,0,52,Offer B,True,38.71,True,DSL,21,False,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,80.95,4233.95,0.0,0,2012.92,1666,40.949012,-123.655847,Female,32,False,0
192,3,1,4486,0,2,Offer E,True,12.96,False,Fiber Optic,20,False,True,True,True,False,True,False,True,Month-to-Month,True,Credit Card,95.1,180.25,0.0,0,25.92,282,39.562239,-121.14836,Male,76,False,0
1467,1,1,6230,0,69,Offer A,True,29.38,True,DSL,9,True,True,True,True,False,True,True,True,One Year,True,Credit Card,78.6,5356.45,0.0,0,2027.22,51213,32.825086,-117.199424,Male,51,False,0
1834,2,1,4663,0,4,None,True,43.45,False,Fiber Optic,52,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,105.65,443.9,0.0,0,173.8,10936,33.698728,-117.67768,Female,29,False,0
2970,4,0,4196,1,56,Offer B,True,34.1,False,Fiber Optic,13,True,True,True,False,True,True,True,True,One Year,True,Credit Card,105.6,6068.65,0.0,0,1909.6000000000001,50070,37.3511,-122.037311,Female,35,True,0
3074,5,0,3574,0,16,None,True,13.04,True,Fiber Optic,16,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,74.75,1129.35,39.99,0,208.64,24443,37.233034,-121.947427,Female,35,False,0
2639,3,0,5604,6,51,None,True,26.73,True,Fiber Optic,41,True,True,False,True,True,True,True,True,One Year,False,Credit Card,110.05,5686.4,20.28,0,1363.23,10375,33.015866,-117.272254,Male,23,True,0
866,4,0,4574,0,65,Offer B,True,18.23,False,Fiber Optic,3,False,True,True,False,True,True,True,True,Two Year,True,Bank Withdrawal,99.1,6496.15,0.0,0,1184.95,335,38.888351,-123.239647,Male,80,False,0
4155,3,0,3713,0,12,Offer D,True,8.25,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.4,198.1,0.0,0,99.0,7789,38.787446,-122.58675,Female,48,True,1
536,3,0,5881,0,72,Offer A,True,48.51,True,Cable,17,True,True,True,True,True,True,False,True,Two Year,True,Bank Withdrawal,89.85,6697.35,0.0,0,3492.72,1255,35.634488,-120.293534,Female,68,True,0
181,3,1,2075,0,14,Offer D,True,16.32,True,Fiber Optic,11,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.95,1036.75,39.29,0,228.48000000000002,58830,38.626128,-121.328011,Male,67,False,0
631,3,0,5573,2,42,None,True,35.38,True,Fiber Optic,7,True,False,True,False,True,True,True,True,One Year,True,Bank Withdrawal,105.2,4599.15,40.46,0,1485.96,27563,33.847755,-118.112532,Female,79,True,0
6332,5,0,4284,0,25,Offer C,False,0.0,False,Cable,59,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,48.25,1293.8,0.0,0,0.0,33758,33.889632,-118.39737,Female,20,False,0
2422,3,1,2010,0,12,Offer D,True,14.96,True,Fiber Optic,59,False,False,False,False,False,False,True,True,Month-to-Month,True,Credit Card,73.75,871.4,0.0,0,179.52,23444,34.114772,-118.089431,Male,27,False,1
2191,3,1,2570,4,4,Offer E,True,9.98,True,Fiber Optic,51,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,97.95,384.5,0.0,0,39.92,1436,35.214982,-118.59049,Female,21,True,0
2072,1,1,4188,0,36,None,True,13.35,True,Fiber Optic,7,False,True,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,99.15,3615.6,0.0,30,480.59999999999997,11509,34.035849,-118.503508,Female,54,False,0
3265,3,0,3853,3,43,Offer B,True,27.49,True,Fiber Optic,53,False,False,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,92.55,4039.0,0.0,0,1182.07,30614,38.759751,-121.288545,Female,59,True,3
4573,4,0,3846,1,32,None,True,12.35,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.4,641.15,0.0,0,395.2,27505,32.72523,-117.171346,Female,57,True,0
2789,3,0,5152,1,72,None,True,28.86,True,Fiber Optic,8,True,True,True,False,False,True,True,True,Two Year,True,Bank Withdrawal,99.15,7422.1,0.0,0,2077.92,46105,33.877639,-117.961212,Male,52,True,0
4361,3,0,6231,9,55,Offer B,True,6.63,False,DSL,23,True,True,True,False,False,False,False,True,Two Year,False,Bank Withdrawal,58.6,3068.6,0.0,0,364.65,85,41.042003,-120.506086,Male,38,True,0
1015,3,0,6469,0,53,None,True,16.74,False,Fiber Optic,15,False,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,73.8,4003.85,0.0,0,887.2199999999999,30589,37.257772,-122.051824,Female,75,False,0
6320,4,0,2654,0,19,None,True,36.16,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.85,467.5,0.0,0,687.04,15195,34.019323,-118.391902,Male,62,False,2
3640,3,0,6281,1,64,None,True,35.25,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.8,1514.85,0.0,0,2256.0,291,33.3249,-114.758334,Male,62,True,1
5297,4,0,4552,7,4,Offer E,True,10.13,True,DSL,3,False,False,True,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,65.6,250.1,0.0,0,40.52,830,40.531257,-122.148139,Male,49,True,0
3012,3,0,4846,0,71,Offer A,True,18.2,False,DSL,28,True,True,True,True,True,False,False,True,Two Year,False,Credit Card,77.35,5550.1,0.0,0,1292.2,72993,37.639215,-122.037554,Female,48,False,0
2723,5,0,2231,0,6,None,True,15.5,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.65,100.9,0.0,0,93.0,9793,34.2565,-117.19335,Male,52,False,2
2645,3,0,4044,0,52,None,True,44.34,True,Fiber Optic,71,False,True,False,True,True,True,True,True,Month-to-Month,True,Credit Card,102.7,5138.1,0.0,0,2305.6800000000003,48690,33.141265,-116.967221,Female,30,True,0
1271,1,1,5225,0,2,None,True,30.73,False,Fiber Optic,39,False,False,False,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,68.95,119.75,0.0,0,61.46,40917,37.900662,-122.052782,Female,26,False,0
2574,5,0,4400,0,14,Offer D,True,1.69,False,Fiber Optic,21,False,True,False,True,False,False,False,True,Month-to-Month,True,Credit Card,80.05,1112.3,0.0,0,23.66,97318,34.255442,-118.421314,Female,51,False,0
2003,1,1,2455,0,36,None,True,24.66,True,Fiber Optic,22,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,84.9,3067.2,0.0,0,887.76,1472,38.157794,-121.520223,Male,46,False,0
688,3,0,4015,0,50,None,True,31.43,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,25.2,1306.3,0.0,0,1571.5,1968,37.375816,-119.739935,Female,79,True,0
221,2,1,6245,2,51,Offer B,True,43.58,True,Cable,22,False,True,True,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,84.2,4146.05,0.0,0,2222.58,9278,32.605012,-116.97595,Male,80,True,0
2049,2,1,2140,1,4,Offer E,True,21.81,True,Fiber Optic,14,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,91.65,365.4,0.0,0,87.24,4806,39.246654,-120.029273,Female,55,True,0
831,4,0,2850,0,5,Offer E,True,18.38,False,Fiber Optic,15,False,True,False,False,False,True,True,True,Two Year,True,Bank Withdrawal,85.55,408.5,0.0,0,91.89999999999999,291,37.331762,-122.341444,Male,67,False,0
3318,5,0,5708,0,54,None,True,25.72,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.65,1008.7,0.0,0,1388.8799999999999,1931,39.732767,-122.042298,Male,27,False,0
777,4,0,4932,0,55,None,False,0.0,False,DSL,23,False,False,True,False,True,True,False,True,One Year,True,Bank Withdrawal,50.05,2743.45,0.0,0,0.0,905,32.619465,-116.593605,Male,71,False,0
4935,3,0,5629,0,50,Offer B,False,0.0,False,DSL,20,True,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,35.0,1782.4,0.0,0,0.0,16510,37.827946,-122.107185,Male,51,False,0
2027,1,1,2771,0,1,None,True,31.16,False,DSL,11,True,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,53.95,53.95,0.0,0,31.16,28382,39.473896,-121.415927,Male,49,False,0
6463,5,0,5871,0,54,Offer B,True,35.32,True,Fiber Optic,15,False,False,True,False,False,True,True,True,Month-to-Month,False,Credit Card,89.4,4869.5,0.0,0,1907.28,7863,32.730264,-116.950963,Male,44,False,0
3553,3,0,5973,1,5,None,False,0.0,False,DSL,59,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,30.5,167.2,0.0,0,0.0,84965,34.031441,-117.936436,Female,22,True,1
4660,3,0,4935,6,58,None,True,37.15,True,Fiber Optic,7,True,True,False,True,True,True,True,True,Two Year,True,Credit Card,109.1,6393.65,0.0,0,2154.7,36149,33.548869,-117.334165,Female,51,True,0
4958,4,0,6351,0,65,None,True,33.11,True,Fiber Optic,10,True,False,True,True,True,True,True,True,One Year,True,Credit Card,110.0,7138.65,0.0,0,2152.15,21054,37.80707,-122.297401,Male,61,False,0
2515,3,0,5845,0,43,None,True,41.22,True,Fiber Optic,7,False,False,False,False,True,True,True,True,One Year,False,Credit Card,94.35,3921.3,0.0,0,1772.46,17058,33.833181,-118.292062,Male,50,False,0
5883,4,0,3614,7,38,Offer C,True,49.9,False,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,19.95,756.4,0.0,0,1896.2,42491,37.504133,-122.032347,Female,26,True,3
2815,5,0,4404,0,20,None,True,15.87,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.7,406.95,0.0,0,317.4,1459,34.432843,-118.730106,Female,49,False,0
2526,5,0,3172,1,4,None,True,39.89,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.85,62.9,0.0,0,159.56,62425,34.015217,-118.109962,Female,27,True,1
2942,3,0,5762,3,72,None,True,44.92,True,DSL,69,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,89.8,6510.45,0.0,0,3234.2400000000002,16346,36.757345,-119.818274,Female,23,True,0
5006,3,0,3872,3,7,None,False,0.0,False,DSL,76,False,False,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,24.7,149.05,0.0,0,0.0,3402,36.810568,-121.503022,Female,20,True,2
5227,3,0,4889,0,62,Offer B,True,17.56,True,None,0,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,24.4,1413.0,0.0,0,1088.72,38091,39.19514,-121.503883,Male,62,False,1
3786,4,0,4080,5,71,Offer A,True,36.5,True,Fiber Optic,19,True,True,True,False,True,False,False,True,Two Year,False,Bank Withdrawal,100.5,7030.65,0.0,0,2591.5,293,36.462671,-118.997291,Female,61,True,2
6343,5,0,5329,3,22,None,True,27.91,False,Cable,27,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,51.1,1232.9,0.0,0,614.02,37527,33.956445,-118.358634,Male,29,True,2
30,2,1,5432,0,8,None,True,27.95,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.65,164.3,0.0,0,223.6,626,35.215731,-119.57013,Female,74,False,0
5648,4,0,4432,4,43,None,True,2.81,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,24.25,1077.95,0.0,0,120.83,48207,33.678591,-117.905471,Male,60,True,2
908,5,0,5166,0,62,None,True,47.8,True,Fiber Optic,8,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,110.75,7053.35,0.0,0,2963.6,39334,33.954017,-118.402447,Male,66,False,0
4828,3,0,6188,1,72,Offer A,True,23.7,True,Fiber Optic,59,False,False,True,False,False,True,True,False,Two Year,True,Credit Card,90.8,6511.8,0.0,60,1706.3999999999999,1852,36.397745,-120.119911,Male,22,True,1
2216,1,1,2102,1,5,Offer E,True,40.05,True,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,25.9,135.0,0.0,0,200.25,73117,37.720498,-122.443119,Male,34,True,1
2571,5,0,6047,0,59,Offer B,True,48.12,True,Fiber Optic,51,False,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,111.35,6519.75,0.0,0,2839.08,30742,34.370378,-118.504118,Male,19,False,0
858,4,0,6024,0,70,Offer A,True,47.27,True,Cable,3,False,True,True,True,True,False,False,True,Two Year,True,Bank Withdrawal,75.5,5212.65,0.0,0,3308.9,1278,38.121601,-120.133915,Female,79,False,0
1041,4,0,5182,0,55,None,True,29.6,True,Fiber Optic,3,False,False,True,False,True,True,False,True,One Year,True,Bank Withdrawal,100.15,5409.75,0.0,0,1628.0,43718,38.69508,-121.271616,Female,75,False,0
4291,3,0,5137,0,28,Offer C,True,12.36,True,Fiber Optic,13,False,True,False,False,True,True,True,True,One Year,False,Bank Withdrawal,100.2,2688.45,42.64,0,346.08,17782,39.624561,-121.552866,Male,31,False,0
124,3,1,2371,0,1,None,True,43.61,False,Fiber Optic,2,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,91.3,91.3,0.0,0,43.61,13422,33.600987,-117.862734,Female,68,False,0
3328,5,0,3266,0,8,None,True,7.02,False,DSL,23,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,43.55,335.4,0.0,10,56.16,6189,39.971228,-121.041166,Male,44,False,0
5308,4,0,3288,4,22,None,False,0.0,False,DSL,19,False,True,False,False,True,False,False,False,Month-to-Month,False,Bank Withdrawal,39.2,849.9,0.0,50,0.0,9538,41.764869,-122.671316,Female,53,True,1
349,1,1,4531,1,1,None,True,7.74,False,DSL,19,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,46.0,46.0,0.0,0,7.74,27730,33.477923,-117.705314,Female,69,True,0
3819,3,0,4743,1,72,Offer A,True,24.89,True,Fiber Optic,5,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,117.15,8529.5,0.0,0,1792.08,6526,35.591387,-121.032256,Female,43,True,0
3615,5,0,3511,0,16,Offer D,True,22.3,False,Fiber Optic,28,False,True,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,86.25,1340.1,0.0,0,356.8,4258,32.898613,-117.202937,Female,40,False,0
2579,3,0,4556,5,72,Offer A,False,0.0,False,Cable,47,True,True,True,True,False,True,True,True,Two Year,True,Credit Card,55.45,4179.2,0.0,0,0.0,48867,34.291273,-118.505104,Male,30,True,0
4986,4,0,5733,7,21,None,True,11.27,False,DSL,19,True,False,True,True,True,True,True,False,One Year,False,Credit Card,80.9,1714.95,0.0,60,236.67,548,38.00474,-122.663717,Female,55,True,0
663,3,0,4993,4,72,Offer A,True,5.77,True,DSL,24,True,True,True,True,True,True,False,True,Two Year,True,Credit Card,89.55,6448.85,0.0,0,415.43999999999994,46105,33.877639,-117.961212,Female,74,True,0
5504,5,0,2421,0,31,None,True,38.78,True,Fiber Optic,59,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,76.05,2227.8,0.0,0,1202.18,796,32.857946,-116.561917,Female,30,False,0
3339,3,0,3147,8,4,None,True,44.64,False,Cable,21,True,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,50.3,217.1,0.0,0,178.56,31586,40.587919,-122.464732,Female,61,True,1
4447,3,0,4523,0,53,Offer B,True,33.74,False,Fiber Optic,56,True,True,True,False,False,True,True,True,One Year,False,Bank Withdrawal,95.95,5036.9,0.0,0,1788.22,63288,33.989524,-118.089299,Male,38,False,3
3839,3,0,2276,0,6,None,True,27.78,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.7,111.65,0.0,0,166.68,1022,35.358953,-118.527064,Male,46,False,1
3276,5,0,3586,10,45,None,True,47.31,True,None,0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,24.45,1088.25,0.0,0,2128.9500000000003,350,39.197215,-120.83679,Male,43,True,3
4537,4,0,2907,4,9,Offer E,True,26.03,True,Cable,59,False,True,True,False,False,True,True,True,Month-to-Month,True,Credit Card,69.05,653.95,0.0,0,234.27,30458,34.061634,-117.893169,Male,27,True,0
2360,3,1,2874,0,1,Offer E,True,27.05,False,Fiber Optic,23,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,70.85,70.85,0.0,0,27.05,348,39.600599,-120.636358,Female,51,False,0
5357,5,0,3945,0,6,None,True,29.09,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.65,116.85,0.0,0,174.54,29299,34.003553,-118.308933,Female,43,False,0
6171,3,0,4355,4,35,None,True,25.32,False,DSL,30,True,True,True,False,False,False,False,True,Month-to-Month,False,Credit Card,61.0,2130.45,10.7,0,886.2,118,39.467828,-120.841386,Male,27,True,0
4701,4,0,5565,0,4,Offer E,True,43.77,False,DSL,41,False,False,False,False,False,False,True,True,Month-to-Month,True,Credit Card,44.8,176.2,0.0,0,175.08,45086,33.807864,-117.923782,Male,28,False,0
3490,3,0,4419,0,35,None,True,49.13,True,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,26.2,954.9,0.0,0,1719.5500000000002,53323,33.782068,-118.262263,Male,40,False,0
6116,3,0,2907,0,38,None,True,22.23,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,20.1,730.1,0.0,0,844.74,11191,38.809175,-121.171375,Male,38,False,0
